cc,cf_id,uniq_id,location,region,link,ucdp_actor_id,actor_name,ucdp_acd_id,ucdp_dyad,pax_id,cf_dec_yr,cf_dec_month,cf_dec_day,cf_effect_yr,cf_effect_month,cf_effect_day,evidence_onset,side,partial,written,fixed,fixed_time,nsa_frac,p_humanitarian,p_peaceprocess,p_holiday,p_election,p_other,p_other_comment,p_unclear,ceasefire_class,timing,cf_pp,mediator_nego,mediator_send,implement,enforcement,ddr,splinter,ended,end_yr,end_month,end_day,evidence_end,comment,factivia_source,factivia_page,truce,recentadditions,link_id1,link_id2,link_id3,link_id4,link_id5,link_id6,link_id7,link_id8,link_id9,link_id10,link_id11,link_id12,link_id13,link_id14,link_id15,link_id16,link_id17,link_id18,link_id19,link_id20,link_id21,link_id22,link_id23,link_id24,link_id25,link_id26,link_id27,link_id28,link_id29,link_id30,link_id31,link_id32,link_id33,link_id34,link_id35,coder,id
750,20,750020,India,3,1,7099,NSCN-R,251,-1,-1,2018,4,20,2018,4,28,,2,0,1,1,360,1,0,1,0,0,0,0,0,2,2,Three parties agree to extend the ceasefire for a year hoping for continuing the process of bringing peace to the region.,0,0,1,0,0,1,0,0,0,0,,,,"Written:Press Trust of India (20 04, 2018)",0,0,138,141,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BS,3098
750,20,750020,India,3,1,141,Government of India,251,-1,-1,2018,4,20,2018,4,28,,2,0,1,1,360,0,0,1,0,0,0,0,0,2,2,Three parties agree to extend the ceasefire for a year hoping for continuing the process of bringing peace to the region.,0,0,1,0,0,0,0,0,0,0,,,,"Written:Press Trust of India (20 04, 2018)",0,0,138,141,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BS,3099
750,21,750021,India,3,0,141,Government of India,421,-1,1047,2000,3,15,2000,3,15,,2,0,1,1,180,0,0,1,0,0,0,0,0,1,1,The hope of the ceasefire was to create an environment that would allow for talks.,0,0,0,0,0,0,4,2000,9,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3100
750,21,750021,India,3,0,373,BLTF,421,-1,1047,2000,3,15,2000,3,15,,2,0,1,1,180,1,0,1,0,0,0,0,0,1,1,The hope of the ceasefire was to create an environment that would allow for talks.,0,0,0,0,0,0,4,2000,9,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL ,3101
750,22,750022,India,3,0,224,NSCN-K,251,-1,-1,2000,4,9,2000,4,9,,2,0,1,1,180,1,0,1,0,0,0,0,0,1,1,There had been informal talks between the two sides before but never anything substantial. There is hope now with the two major Naga groups in talks that there would be a peace deal in the future.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3102
750,22,750022,India,3,0,141,Government of India,251,-1,-1,2000,4,9,2000,4,9,,2,0,1,1,180,0,0,1,0,0,0,0,0,1,1,There had been informal talks between the two sides before but never anything substantial. There is hope now with the two major Naga groups in talks that there would be a peace deal in the future.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3103
750,23,750023,India,3,1,141,Government of India,365,-1,-1,2003,7,28,2003,8,1,,2,0,0,1,360,0,0,1,0,0,0,0,0,1,2,The two parties extended a ceasefire in order to continue peace talks which have been going on for a year.,0,0,0,0,0,0,4,-1,-1,-1,,,,0,0,0,40,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RR,3104
750,23,750023,India,3,1,396,UPDS,365,-1,-1,2003,7,28,2003,8,1,,2,0,0,1,360,2,0,1,0,0,0,0,0,1,2,The two parties extended a ceasefire in order to continue peace talks which have been going on for a year.,0,0,0,0,0,1,-1,-1,-1,-1,,,,"NSA_frac:(Hindustan Times, 19.10.2005)",0,0,40,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RR,3105
750,24,750024,India,3,0,7050,Hizbul Mujahideen,364,792,-1,2000,7,24,2000,7,25,,1,0,0,1,90,2,0,1,0,0,0,0,0,1,1,The insurgent group announced the ceasefire in hopes to begin talks with India and find a peaceful solution. This move was widely rejected by the other insurgent groups in Kashmir and ultimately led to this group being kicked out of its umbrella group.,0,0,0,0,0,0,2,2000,8,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3106
750,25,750025,India,3,0,141,Government of India,364,792,-1,2000,7,29,2000,7,29,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,The Indian government responded to the unilateral ceasefire announced by one of the Kashmir insurgent groups by calling off all military operations against that group in particular in hopes to begin peace talks with them and eventually invite other groups to the table.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3107
750,26,750026,India,3,1,223,NSCN-IM,251,508,1057,2000,7,31,2000,8,1,,2,0,1,1,360,1,0,1,0,0,0,0,0,1,2,This was a welcomed renewal of the ceasefire after worries of the talks being derailed when the leader of this insurgent faction was imprisoned in Thailand. Peace talks were intended to continue with the ceasefire renewed.,0,0,0,0,0,1,4,2001,7,31,,,,0,0,0,7,10,-1,12,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3108
750,26,750026,India,3,1,141,Government of India,251,508,1057,2000,7,31,2000,8,1,,2,0,1,1,360,0,0,1,0,0,0,0,0,1,2,This was a welcomed renewal of the ceasefire after worries of the talks being derailed when the leader of this insurgent faction was imprisoned in Thailand. Peace talks were intended to continue with the ceasefire renewed.,0,0,0,0,0,0,4,2001,7,31,,,,0,0,0,7,10,11,12,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3109
750,27,750027,India,3,1,141,Government of India,421,-1,-1,2000,9,13,2000,9,15,,2,0,1,1,360,0,0,1,0,0,0,0,0,1,2,"The peace talks had been ongoing since a bilateral ceasefire in March, and both sides stated there had been progress and thus had decided to continue to ceasefire for another year.",0,0,0,0,0,0,4,2001,9,15,,,,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3110
750,27,750027,India,3,1,373,BLTF,421,-1,-1,2000,9,13,2000,9,15,,2,0,1,1,360,1,0,1,0,0,0,0,0,1,2,"The peace talks had been ongoing since a bilateral ceasefire in March, and both sides stated there had been progress and thus had decided to continue to ceasefire for another year.",0,0,0,0,0,1,4,2001,9,15,,,,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL ,3111
750,28,750028,India,3,1,141,Government of India,251,-1,-1,2000,10,12,2000,10,16,,1,0,0,1,180,0,0,1,0,0,0,0,0,1,0,The government is already in talks with the other major group in the region and is trying to formalize talks with this group - all discussions towards peace have been informal talks.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3112
750,29,750029,India,3,0,141,Government of India,364,792,-1,2000,11,19,2000,11,27,,1,0,0,1,30,0,0,0,1,0,0,0,0,1,0,Unrelated,0,0,0,0,0,0,4,2000,12,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL ,3113
750,30,750030,India,3,1,141,Government of India,364,792,-1,2000,12,20,2000,12,27,,1,0,0,1,30,0,0,1,0,0,0,0,0,1,0,"During the previous month's ceasefire there were inroads with one of the insurgent groups to have peace talks, albeit very negative reactions from others. However this was simulatenous with a truce between India and Pakistan and was thus considered as possible way to further those talks.",0,0,0,0,0,0,4,2001,1,25,,,,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3114
750,31,750031,India,3,1,141,Government of India,364,792,-1,2001,1,23,2001,1,26,,1,0,0,1,30,0,0,1,0,0,0,0,0,1,0,"Although most of the rebel groups have continually rejected the last 2 months of India's unilateral ceasefire and met it with extreme violence at times, there was a general belief that this show of desire for peace from the government would help shift support for the militants. The government thus continued the ceasefire to put pressure on the rebels, Pakistan and hopefully lay the groundwork for beginning active peace talks.",0,0,0,0,0,0,4,2001,2,25,,,,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3115
750,32,750032,India,3,1,141,Government of India,364,792,-1,2001,2,22,2001,2,26,,1,0,0,1,90,0,0,1,0,0,0,0,0,1,0,"While violence from the militants in J&K continued with several high profile attacks on Indian forces and police, the Indian government once again decided to extend the ceasefiire, this time for 3 months in order to try to create a peaceful environment for the people of Kashmir. The objective of the ceasefire is to bring about possible dialogue, even if the insurgent groups continue to reject the ceasefires.",0,0,0,0,0,0,2,2001,5,23,,,,0,0,0,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3116
750,33,750033,India,3,0,141,Government of India,347,771,-1,2001,2,27,2001,3,1,,1,0,0,1,30,0,0,1,1,0,0,0,0,1,0,The government announced a unilateral ceasefire covering roughly 17 rebel groups. They hoped a ceasefire would be the first step in beginning peaceful negotiations. The ceasefire coincided with both the holiday of Holi and the local holiday of Yaoshang (some difference in sources about the importance or significance of it coming during the holiday). It is also referenced that if soldiers are attacked by militants they can fight back.,0,0,0,0,0,0,1,2001,3,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3117
750,33,750033,India,3,0,141,Government of India,347,768,-1,2001,2,27,2001,3,1,,1,0,0,1,30,0,0,1,1,0,0,0,0,1,0,The government announced a unilateral ceasefire covering roughly 17 rebel groups. They hoped a ceasefire would be the first step in beginning peaceful negotiations. The ceasefire coincided with both the holiday of Holi and the local holiday of Yaoshang (some difference in sources about the importance or significance of it coming during the holiday). It is also referenced that if soldiers are attacked by militants they can fight back.,0,0,0,0,0,0,1,2001,3,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3118
750,33,750033,India,3,0,141,Government of India,347,-1,-1,2001,2,27,2001,3,1,,1,0,0,1,30,0,0,1,1,0,0,0,0,1,0,The government announced a unilateral ceasefire covering roughly 17 rebel groups. They hoped a ceasefire would be the first step in beginning peaceful negotiations. The ceasefire coincided with both the holiday of Holi and the local holiday of Yaoshang (some difference in sources about the importance or significance of it coming during the holiday). It is also referenced that if soldiers are attacked by militants they can fight back.,0,0,0,0,0,0,1,2001,3,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3119
750,33,750033,India,3,0,141,Government of India,347,905,-1,2001,2,27,2001,3,1,,1,0,0,1,30,0,0,1,1,0,0,0,0,1,0,The government announced a unilateral ceasefire covering roughly 17 rebel groups. They hoped a ceasefire would be the first step in beginning peaceful negotiations. The ceasefire coincided with both the holiday of Holi and the local holiday of Yaoshang (some difference in sources about the importance or significance of it coming during the holiday). It is also referenced that if soldiers are attacked by militants they can fight back.,0,0,0,0,0,0,1,2001,3,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3120
750,33,750033,India,3,0,141,Government of India,347,508,-1,2001,2,27,2001,3,1,,1,0,0,1,30,0,0,1,1,0,0,0,0,1,0,The government announced a unilateral ceasefire covering roughly 17 rebel groups. They hoped a ceasefire would be the first step in beginning peaceful negotiations. The ceasefire coincided with both the holiday of Holi and the local holiday of Yaoshang (some difference in sources about the importance or significance of it coming during the holiday). It is also referenced that if soldiers are attacked by militants they can fight back.,0,0,0,0,0,0,1,2001,3,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3121
750,33,750033,India,3,0,141,Government of India,347,769,-1,2001,2,27,2001,3,1,,1,0,0,1,30,0,0,1,1,0,0,0,0,1,0,The government announced a unilateral ceasefire covering roughly 17 rebel groups. They hoped a ceasefire would be the first step in beginning peaceful negotiations. The ceasefire coincided with both the holiday of Holi and the local holiday of Yaoshang (some difference in sources about the importance or significance of it coming during the holiday). It is also referenced that if soldiers are attacked by militants they can fight back.,0,0,0,0,0,0,1,2001,3,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3122
750,33,750033,India,3,0,141,Government of India,347,770,-1,2001,2,27,2001,3,1,,1,0,0,1,30,0,0,1,1,0,0,0,0,1,0,The government announced a unilateral ceasefire covering roughly 17 rebel groups. They hoped a ceasefire would be the first step in beginning peaceful negotiations. The ceasefire coincided with both the holiday of Holi and the local holiday of Yaoshang (some difference in sources about the importance or significance of it coming during the holiday). It is also referenced that if soldiers are attacked by militants they can fight back.,0,0,0,0,0,0,1,2001,3,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3123
750,34,750034,India,3,0,141,Government of India,251,-1,-1,2001,4,28,2001,4,28,,2,0,1,1,360,0,0,1,0,0,0,0,0,2,1,There had been a long-term series of informal negotiations to bring about this ceasefire. It was believed that to truly bring about successful negotiations all groups must commit to a ceasefire in the area. This ceasefire includes keeping this faction from fighting the other main faction that is already in a ceasefire with the government.,0,0,1,0,0,0,4,2002,4,27,,,,Implement:The Times of India (29.04.2001).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3124
750,34,750034,India,3,0,224,NSCN-K,251,-1,-1,2001,4,28,2001,4,28,,2,0,1,1,360,1,0,1,0,0,0,0,0,2,1,There had been a long-term series of informal negotiations to bring about this ceasefire. It was believed that to truly bring about successful negotiations all groups must commit to a ceasefire in the area. This ceasefire includes keeping this faction from fighting the other main faction that is already in a ceasefire with the government.,0,0,1,0,0,1,4,2002,4,27,,,,Implement:The Times of India (29.04.2001).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3125
750,35,750035,India,3,0,223,NSCN-IM,251,508,1049,2001,6,14,0,0,0,,2,0,2,1,360,1,0,1,0,0,0,0,0,1,2,"The ceasefire was a way to extend the 3-year period of ceasefires and negotiation talks. This round was for the first time extended to all Naga inhabited regions - a contentious issue in previous talks. It was signed in Bangkok, Thailand. The hope is a more peaceful atmosphere in all of Naga inhabited areas will lead to more productive negotiations and more peaceful environments for citizens of those regions. The Naga insurgents still maintain their desire for independence.",0,0,0,0,0,1,3,2001,7,27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3126
750,35,750035,India,3,0,141,Government of India,251,508,1049,2001,6,14,0,0,0,,2,0,2,1,360,0,0,1,0,0,0,0,0,1,2,"The ceasefire was a way to extend the 3-year period of ceasefires and negotiation talks. This round was for the first time extended to all Naga inhabited regions - a contentious issue in previous talks. It was signed in Bangkok, Thailand. The hope is a more peaceful atmosphere in all of Naga inhabited areas will lead to more productive negotiations and more peaceful environments for citizens of those regions. The Naga insurgents still maintain their desire for independence.",0,0,0,0,0,0,3,2001,7,27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3127
750,36,750036,India,3,1,141,Government of India,251,508,-1,2001,7,27,2001,8,1,,2,0,2,1,360,0,0,1,0,0,0,0,0,1,2,Peace purpose assumed since it is a recomitment to an earlier agreement.,0,0,0,0,0,0,4,2002,7,31,,,,0,0,0,7,10,11,12,13,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3128
750,36,750036,India,3,1,223,NSCN-IM,251,508,-1,2001,7,27,2001,8,1,,2,0,2,1,360,1,0,1,0,0,0,0,0,1,2,Peace purpose assumed since it is a recommitment to an earlier agreement.,0,0,0,0,0,1,4,2002,7,31,,,,0,0,0,7,10,-1,12,13,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3129
750,37,750037,India,3,1,141,Government of India,-1,-1,-1,2001,9,16,2001,9,16,,2,0,0,1,120,0,0,1,0,0,0,0,0,2,2,There are ongoing negotiations with the government and there was evidence that both sides had largely respected the ceasefire and it facilitated further negotiations.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3130
750,37,750037,India,3,1,373,BLTF,421,-1,-1,2001,9,16,2001,9,16,,2,0,0,1,120,1,0,1,0,0,0,0,0,2,2,There are ongoing negotiations with the government and there was evidence that both sides had largely respected the ceasefire and it facilitated further negotiations.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL ,3131
750,38,750038,India,3,1,224,NSCN-K,251,-1,-1,2002,4,26,2002,4,28,,2,0,-1,1,360,1,0,1,0,0,0,0,0,2,2,"A year into the ceasefire, the two sides decided that it would be beneficial for further peace talks between the two sides. The new ground rules of the ceasefire extended the scope of the ceasefire area in Nagaland as well.",0,0,1,0,0,1,4,2003,4,27,,,,"Timing:Choudhury, S. (27.04.2002)BBC Monitoring South Asia - Political (26.04.2002)Implement:Press Trust of India (28.04.2002)",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3132
750,38,750038,India,3,1,141,Government of India,251,-1,-1,2002,4,26,2002,4,28,,2,0,-1,1,360,0,0,1,0,0,0,0,0,2,2,"A year into the ceasefire, the two sides decided that it would be beneficial for further peace talks between the two sides. The new ground rules of the ceasefire extended the scope of the ceasefire area in Nagaland as well.",0,0,1,0,0,0,4,2003,4,27,,,,"Timing:Choudhury, S. (27.04.2002)BBC Monitoring South Asia - Political (26.04.2002)Implement:Press Trust of India (28.04.2002)",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL ,3133
750,39,750039,India,3,0,193,PWG,227,451,-1,2002,5,8,2002,5,10,,1,1,0,1,30,1,0,1,0,0,0,0,0,1,1,The PWG decided to call for a ceasefire in order to possibly facilitate talks with the government. They had tried to call one several months before but the government killed 12 insurgents and they subsequently called it off (or never had it started). There had been conversations about talks in the past and this was seen as the right step in the direction to begin a better atmosphere for talks.,0,0,0,0,0,1,-1,2002,6,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3134
750,40,750040,India,3,0,141,Government of India,365,-1,-1,2002,5,23,2002,5,23,,2,0,0,1,360,0,0,1,0,0,0,0,0,1,1,The two sides finally came to an agreement for a ceasefire in order to begin negotiations to handle the demands and problems brought up by the rebel group.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3135
750,40,750040,India,3,0,396,UPDS,365,-1,-1,2002,5,23,2002,5,23,,2,0,0,1,360,-1,0,1,0,0,0,0,0,1,1,The two sides finally came to an agreement for a ceasefire in order to begin negotiations to handle the demands and problems brought up by the rebel group.,0,0,0,0,0,2,-1,-1,-1,-1,,,,"NSA_frac/splinter:(Hindustan Times, 19.10.2005)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3136
750,41,750041,India,3,0,326,ULFA,365,793,-1,2006,8,18,2006,8,18,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,Reciprocation of the governments' ceasefire (cf 67) in hope that this would create a more conducive atmosphere to successful talks.,0,0,0,0,0,1,-1,2006,9,27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3137
750,42,750042,India,3,1,141,Government of India,251,508,1832,2002,7,12,2002,8,1,,2,0,1,1,360,0,0,1,0,0,0,0,0,1,2,This is an extension of a 5-year ceasefire between the government and the NSCN (IM). They have held talks in many different cities throughout the world attempting to find terms of a peace settlement. These recent talks ended with the government absolving the arrest warrants for top rebel leaders so that they could come back to India for the next round of negotiations.,0,0,0,0,0,0,4,2003,7,31,,,,0,0,0,7,10,11,12,13,19,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3138
750,42,750042,India,3,1,223,NSCN-IM,251,508,1832,2002,7,12,2002,8,1,,2,0,1,1,360,1,0,1,0,0,0,0,0,1,2,This is an extension of a 5-year ceasefire between the government and the NSCN (IM). They have held talks in many different cities throughout the world attempting to find terms of a peace settlement. These recent talks ended with the government absolving the arrest warrants for top rebel leaders so that they could come back to India for the next round of negotiations.,0,0,0,0,0,1,4,2003,7,31,,,,0,0,0,7,10,-1,12,13,19,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3139
750,43,750043,India,3,0,399,Lashkar-e-Islam,364,792,-1,2002,12,4,2002,12,5,,1,0,0,1,4,1,0,0,1,0,0,0,0,1,0,This ceasefire was declared only for four days for the holiday of Eid-ul-Fitr.,0,0,0,0,0,1,-1,2002,12,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3140
750,44,750044,India,3,1,373,BLTF,421,-1,-1,2003,1,20,2003,1,20,,2,0,1,1,30,1,0,1,0,0,0,0,0,1,2,The government and BLTF have been in peace talks since 1999. This ceasefire was to ensure that another round of talks would begin starting in February.,0,0,0,0,0,1,4,2003,2,9,,,,0,0,0,21,27,37,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3141
750,44,750044,India,3,1,141,Government of India,421,-1,-1,2003,1,20,2003,1,20,,2,0,1,1,30,0,0,1,0,0,0,0,0,1,2,The government and BLTF have been in peace talks since 1999. This ceasefire was to ensure that another round of talks would begin starting in February.,0,0,0,0,0,0,4,2003,2,9,,,,0,0,0,21,27,37,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3142
750,45,750045,India,3,2,141,Government of India,421,-1,-1,2003,2,10,2003,2,10,,2,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"After several years of peace talks, the government and BLT signed a peace deal where the group could form an autonomous tribal council (BTC) with political and economic powers in the region. DDR would occur in December when the BLTF surrendered its weapons to the government.",0,0,1,0,1,0,0,0,0,0,,,,0,0,0,21,27,37,-1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3143
750,45,750045,India,3,2,373,BLTF,421,-1,-1,2003,2,10,2003,2,10,,2,0,1,0,0,1,0,1,0,0,0,0,0,3,3,"After several years of peace talks, the government and BLT signed a peace deal where the group could form an autonomous tribal council (BTC) with political and economic powers in the region. DDR would occur in December when the BLTF surrendered its weapons to the government.",0,0,1,0,1,1,0,0,0,0,,,,0,0,0,21,27,37,-1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3144
750,46,750046,India,3,1,224,NSCN-K,251,-1,-1,2003,4,25,2003,4,28,,2,0,1,1,360,1,0,1,0,0,0,0,0,2,-1,"Ceasefire declared for the peaceful resolution of the conflict, but no evidence of negotiations.",0,0,1,0,0,1,4,2004,4,27,,,,0,0,0,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3145
750,46,750046,India,3,1,141,Government of India,251,-1,-1,2003,4,25,2003,4,28,,2,0,1,1,360,0,0,1,0,0,0,0,0,2,-1,"Ceasefire declared for the peaceful resolution of the conflict, but no evidence of negotiations.",0,0,1,0,0,0,4,2004,4,27,,,,0,0,0,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3146
750,47,750047,India,3,1,223,NSCN-IM,251,508,-1,2003,7,17,2003,8,1,,2,0,2,1,360,1,0,1,0,0,0,0,0,1,2,The two sides have been in peace talks since the initial ceasefire was signed in 1997. They both have committed to maintaining talks until a lasting settlement is reached between the two sides.,0,0,0,0,0,1,4,2004,7,31,,,,0,0,0,7,10,-1,12,13,19,26,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3147
750,47,750047,India,3,1,141,Government of India,251,508,-1,2003,7,17,2003,8,1,,2,0,2,1,360,0,0,1,0,0,0,0,0,1,2,The two sides have been in peace talks since the initial ceasefire was signed in 1997. They both have committed to maintaining talks until a lasting settlement is reached between the two sides.,0,0,0,0,0,0,4,2004,7,31,,,,0,0,0,7,10,11,12,13,19,26,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,3148
750,48,750048,India,3,3,141,Government of India,251,-1,-1,2018,11,15,2018,11,15,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"The government accepts NSCN-K's ceasefire offer saying that peace dialogue is open. They claim they never retracted from ceasefire 135, but evidence concerning the end of that ceasefire show that they did denounce it in April 2015. Hence, this ceasefire is interpreted as a recommitment to that ceasefire.",0,0,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,34,38,46,51,59,-1,96,105,-1,128,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RR,3149
